dataset,dataset_name,openml_id,model,cp_method,alpha,target_coverage,empirical_coverage,avg_set_size,set_size_variance,class_cond_coverage_gap,point_accuracy,brier_score,ece,per_class_efficiency
blood,Blood Transfusion,1464,RandomForest,APS,0.2,0.8,0.98,1.8266666666666667,0.14328888888888888,0.08571428571428574,0.74,0.3829444617141183,0.253808534499985,"{0: 1.8, 1: 1.9142857142857144}"
blood,Blood Transfusion,1464,RandomForest,APS,0.15,0.85,0.98,1.8266666666666667,0.14328888888888888,0.08571428571428574,0.74,0.3829444617141183,0.253808534499985,"{0: 1.8, 1: 1.9142857142857144}"
blood,Blood Transfusion,1464,RandomForest,APS,0.1,0.9,0.98,1.8266666666666667,0.14328888888888888,0.08571428571428574,0.74,0.3829444617141183,0.253808534499985,"{0: 1.8, 1: 1.9142857142857144}"
blood,Blood Transfusion,1464,RandomForest,APS,0.05,0.95,0.98,1.8266666666666667,0.14328888888888888,0.08571428571428574,0.74,0.3829444617141183,0.253808534499985,"{0: 1.8, 1: 1.9142857142857144}"
blood,Blood Transfusion,1464,RandomForest,APS,0.01,0.99,0.98,1.8266666666666667,0.14328888888888888,0.08571428571428574,0.74,0.3829444617141183,0.253808534499985,"{0: 1.8, 1: 1.9142857142857144}"
blood,Blood Transfusion,1464,XGBoost,Standard,0.2,0.8,0.7933333333333333,1.08,0.0736,0.5130434782608695,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.0695652173913044, 1: 1.1142857142857143}"
blood,Blood Transfusion,1464,XGBoost,Standard,0.15,0.85,0.8333333333333334,1.18,0.14759999999999998,0.5279503105590062,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.1565217391304348, 1: 1.2571428571428571}"
blood,Blood Transfusion,1464,XGBoost,Standard,0.1,0.9,0.9,1.3733333333333333,0.23395555555555556,0.35403726708074534,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.3130434782608695, 1: 1.5714285714285714}"
blood,Blood Transfusion,1464,XGBoost,Standard,0.05,0.95,0.94,1.6266666666666667,0.23395555555555556,0.21987577639751554,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.5826086956521739, 1: 1.7714285714285714}"
blood,Blood Transfusion,1464,XGBoost,Standard,0.01,0.99,0.98,1.8866666666666667,0.10048888888888892,0.08571428571428574,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.8782608695652174, 1: 1.9142857142857144}"
blood,Blood Transfusion,1464,XGBoost,ClassConditional,0.2,0.8,0.8333333333333334,1.4266666666666667,0.24462222222222219,0.08074534161490676,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.4434782608695653, 1: 1.3714285714285714}"
blood,Blood Transfusion,1464,XGBoost,ClassConditional,0.15,0.85,0.86,1.4733333333333334,0.24928888888888892,0.11552795031055896,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.4956521739130435, 1: 1.4}"
blood,Blood Transfusion,1464,XGBoost,ClassConditional,0.1,0.9,0.92,1.6066666666666667,0.2386222222222222,0.11925465838509308,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.617391304347826, 1: 1.5714285714285714}"
blood,Blood Transfusion,1464,XGBoost,ClassConditional,0.05,0.95,0.9666666666666667,1.8533333333333333,0.12515555555555558,0.06832298136645965,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.8608695652173912, 1: 1.8285714285714285}"
blood,Blood Transfusion,1464,XGBoost,ClassConditional,0.01,0.99,0.9666666666666667,1.8666666666666667,0.11555555555555552,0.06832298136645965,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.8608695652173912, 1: 1.8857142857142857}"
blood,Blood Transfusion,1464,XGBoost,Mondrian,0.2,0.8,0.8333333333333334,1.4266666666666667,0.24462222222222219,0.08074534161490676,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.4434782608695653, 1: 1.3714285714285714}"
blood,Blood Transfusion,1464,XGBoost,Mondrian,0.15,0.85,0.86,1.4733333333333334,0.24928888888888892,0.11552795031055896,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.4956521739130435, 1: 1.4}"
blood,Blood Transfusion,1464,XGBoost,Mondrian,0.1,0.9,0.92,1.6066666666666667,0.2386222222222222,0.11925465838509308,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.617391304347826, 1: 1.5714285714285714}"
blood,Blood Transfusion,1464,XGBoost,Mondrian,0.05,0.95,0.9666666666666667,1.8533333333333333,0.12515555555555558,0.06832298136645965,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.8608695652173912, 1: 1.8285714285714285}"
blood,Blood Transfusion,1464,XGBoost,Mondrian,0.01,0.99,0.9666666666666667,1.8666666666666667,0.11555555555555552,0.06832298136645965,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 1.8608695652173912, 1: 1.8857142857142857}"
blood,Blood Transfusion,1464,XGBoost,APS,0.2,0.8,1.0,2.0,0.0,0.0,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 2.0, 1: 2.0}"
blood,Blood Transfusion,1464,XGBoost,APS,0.15,0.85,1.0,2.0,0.0,0.0,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 2.0, 1: 2.0}"
blood,Blood Transfusion,1464,XGBoost,APS,0.1,0.9,1.0,2.0,0.0,0.0,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 2.0, 1: 2.0}"
blood,Blood Transfusion,1464,XGBoost,APS,0.05,0.95,1.0,2.0,0.0,0.0,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 2.0, 1: 2.0}"
blood,Blood Transfusion,1464,XGBoost,APS,0.01,0.99,1.0,2.0,0.0,0.0,0.7666666666666667,0.36410826444625854,0.2739249964306752,"{0: 2.0, 1: 2.0}"
blood,Blood Transfusion,1464,LightGBM,Standard,0.2,0.8,0.7866666666666666,1.08,0.0736,0.5788819875776398,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.0695652173913044, 1: 1.1142857142857143}"
blood,Blood Transfusion,1464,LightGBM,Standard,0.15,0.85,0.8333333333333334,1.16,0.13440000000000002,0.5652173913043478,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.1391304347826088, 1: 1.2285714285714286}"
blood,Blood Transfusion,1464,LightGBM,Standard,0.1,0.9,0.88,1.28,0.20159999999999997,0.4397515527950311,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.2434782608695651, 1: 1.4}"
blood,Blood Transfusion,1464,LightGBM,Standard,0.05,0.95,0.9466666666666667,1.5733333333333333,0.24462222222222219,0.22857142857142854,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.5130434782608695, 1: 1.7714285714285714}"
blood,Blood Transfusion,1464,LightGBM,Standard,0.01,0.99,1.0,1.98,0.019599999999999996,0.0,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.9739130434782608, 1: 2.0}"
blood,Blood Transfusion,1464,LightGBM,ClassConditional,0.2,0.8,0.8733333333333333,1.42,0.24360000000000004,0.13291925465838506,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.4173913043478261, 1: 1.4285714285714286}"
blood,Blood Transfusion,1464,LightGBM,ClassConditional,0.15,0.85,0.8933333333333333,1.5533333333333332,0.2471555555555555,0.12173913043478257,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.5478260869565217, 1: 1.5714285714285714}"
blood,Blood Transfusion,1464,LightGBM,ClassConditional,0.1,0.9,0.92,1.6066666666666667,0.23862222222222224,0.08198757763975162,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.6, 1: 1.6285714285714286}"
blood,Blood Transfusion,1464,LightGBM,ClassConditional,0.05,0.95,0.9866666666666667,1.9333333333333333,0.06222222222222223,0.017391304347826098,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.9565217391304348, 1: 1.8571428571428572}"
blood,Blood Transfusion,1464,LightGBM,ClassConditional,0.01,0.99,0.9933333333333333,1.9533333333333334,0.04448888888888888,0.008695652173912993,0.76,0.34663457735068287,0.21256910543873087,"{0: 1.9652173913043478, 1: 1.9142857142857144}"
